    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
    305.135434      305.135434        305.135434        305.135434
